antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'label', 'HasDescription', 'HasCopyrightInfo', 'URLLength', 'HasSocialNet'})","frozenset({'URLSimilarityIndex', 'NoOfImage'})",0.2867584344869268,0.6381855050525019,0.28521077038652065,0.9946028994642294,1.558485568208582,0.10220569404541649,67.03867985216978,0.502426485722517
"frozenset({'label', 'HasCopyrightInfo', 'NoOfImage', 'URLLength', 'HasSocialNet'})","frozenset({'HasDescription', 'URLSimilarityIndex'})",0.37186301478188666,0.4412085336165069,0.28521077038652065,0.7669780511885776,1.7383572454997565,0.121141634928391,2.3980207411092684,0.6761968497107613
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'URLLength'})","frozenset({'HasSocialNet', 'label'})",0.3477499562248293,0.4558096712061048,0.28521077038652065,0.8201604781860118,1.7993485658516388,0.12670297717774387,3.0259774008783378,0.6810935713539491
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'HasSocialNet'})","frozenset({'label', 'URLLength'})",0.2853463322055343,0.5732005580628216,0.28521077038652065,0.999524921810048,1.7437612503170352,0.12165009352512912,898.3772586578556,0.5968303482405075
"frozenset({'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'URLLength', 'HasSocialNet'})","frozenset({'label', 'HasCopyrightInfo'})",0.3426212007388119,0.4632147355697268,0.28521077038652065,0.8324376009759636,1.797087909891542,0.12650358148570962,3.20349474319279,0.6747163055008287
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'URLLength', 'HasSocialNet'})","frozenset({'label', 'NoOfImage'})",0.2869335351698194,0.5676594687106377,0.28521077038652065,0.9939959448020632,1.751042657774725,0.1223302322567559,72.00808737366879,0.601503094986402
"frozenset({'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'URLLength', 'HasSocialNet'})","frozenset({'label', 'HasDescription'})",0.37248998819482493,0.422275066227597,0.28521077038652065,0.7656870773056744,1.8132424538961198,0.12791753595243413,2.4656127674446613,0.7147324563828302
"frozenset({'HasDescription', 'HasCopyrightInfo', 'NoOfImage', 'URLLength', 'HasSocialNet'})","frozenset({'label', 'URLSimilarityIndex'})",0.2853463322055343,0.5732005580628216,0.28521077038652065,0.999524921810048,1.7437612503170352,0.12165009352512912,898.3772586578556,0.5968303482405075
"frozenset({'label', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'HasSocialNet', 'URLLength', 'NoOfImage'})",0.3475635587236855,0.45490592574601363,0.28521077038652065,0.8206003282791348,1.8038901712115711,0.12710204794974353,3.0384340674943875,0.6830435841381695
"frozenset({'HasSocialNet', 'label', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'URLLength', 'HasCopyrightInfo', 'NoOfImage'})",0.34427618461260384,0.4770137990634938,0.28521077038652065,0.8284359567521452,1.7367127709483197,0.12098627963737776,3.048343878098977,0.6469180121043253
"frozenset({'HasSocialNet', 'label', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'URLLength', 'HasDescription', 'NoOfImage'})",0.3737439350207014,0.4265000762535232,0.28521077038652065,0.7631181235642607,1.7892567107318467,0.12580895360089966,2.4210375752492586,0.7043583763096962
"frozenset({'label', 'HasDescription', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'HasSocialNet', 'URLLength', 'URLSimilarityIndex'})",0.3441914584757203,0.4579278246281935,0.28521077038652065,0.8286398844689511,1.8095425521298052,0.12759592455112886,3.163350898147521,0.6821718789702641
"frozenset({'HasSocialNet', 'label', 'HasDescription', 'NoOfImage'})","frozenset({'URLLength', 'URLSimilarityIndex', 'HasCopyrightInfo'})",0.34231053823690555,0.4876610502651928,0.28521077038652065,0.8331930762503508,1.7085495669528163,0.11827925379306786,3.071448943592694,0.6305532537961552
"frozenset({'label', 'URLLength', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'HasSocialNet', 'URLSimilarityIndex', 'NoOfImage'})",0.3475635587236855,0.45490592574601363,0.28521077038652065,0.8206003282791348,1.8038901712115711,0.12710204794974353,3.0384340674943875,0.6830435841381695
"frozenset({'HasSocialNet', 'label', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'URLLength', 'URLSimilarityIndex', 'NoOfImage'})",0.2867584344869268,0.6381855050525019,0.28521077038652065,0.9946028994642294,1.558485568208582,0.10220569404541649,67.03867985216978,0.502426485722517
"frozenset({'HasSocialNet', 'label', 'URLLength', 'HasDescription'})","frozenset({'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage'})",0.34427618461260384,0.4770137990634938,0.28521077038652065,0.8284359567521452,1.7367127709483197,0.12098627963737776,3.048343878098977,0.6469180121043253
"frozenset({'HasSocialNet', 'label', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'URLLength', 'HasDescription', 'URLSimilarityIndex'})",0.37186301478188666,0.4412085336165069,0.28521077038652065,0.7669780511885776,1.7383572454997565,0.121141634928391,2.3980207411092684,0.6761968497107613
"frozenset({'HasSocialNet', 'label', 'URLLength', 'HasCopyrightInfo'})","frozenset({'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})",0.3737439350207014,0.4265000762535232,0.28521077038652065,0.7631181235642607,1.7892567107318467,0.12580895360089966,2.4210375752492586,0.7043583763096962
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'HasSocialNet', 'label', 'URLLength'})",0.3477499562248293,0.4558096712061048,0.28521077038652065,0.8201604781860118,1.7993485658516388,0.12670297717774387,3.0259774008783378,0.6810935713539491
"frozenset({'HasSocialNet', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})","frozenset({'label', 'URLLength', 'HasCopyrightInfo'})",0.3426212007388119,0.4632147355697268,0.28521077038652065,0.8324376009759636,1.797087909891542,0.12650358148570962,3.20349474319279,0.6747163055008287
"frozenset({'URLLength', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'HasSocialNet', 'label', 'NoOfImage'})",0.3526075880728193,0.45327353550872396,0.28521077038652065,0.8088616922436165,1.7844891194360246,0.12538308229355008,2.860370958123735,0.6790557256613259
"frozenset({'HasSocialNet', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'label', 'URLLength', 'NoOfImage'})",0.2869335351698194,0.5676594687106377,0.28521077038652065,0.9939959448020632,1.751042657774725,0.1223302322567559,72.00808737366879,0.601503094986402
"frozenset({'URLLength', 'HasSocialNet', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'label', 'HasCopyrightInfo', 'NoOfImage'})",0.34466592484226816,0.4588993509977915,0.28521077038652065,0.8274991805965258,1.8032258681501345,0.12704380116535022,3.136800456214591,0.6797117966360212
"frozenset({'HasSocialNet', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'label', 'URLLength', 'HasDescription'})",0.37248998819482493,0.422275066227597,0.28521077038652065,0.7656870773056744,1.8132424538961198,0.12791753595243413,2.4656127674446613,0.7147324563828302
"frozenset({'HasSocialNet', 'URLLength', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'label', 'HasDescription', 'NoOfImage'})",0.3744443377522721,0.41802181415604295,0.28521077038652065,0.7616907017438002,1.8221314676641955,0.12868486901885778,2.4421127925033295,0.7212662380318879
"frozenset({'URLLength', 'HasDescription', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'HasSocialNet', 'label', 'URLSimilarityIndex'})",0.3477499562248293,0.4558096712061048,0.28521077038652065,0.8201604781860118,1.7993485658516388,0.12670297717774387,3.0259774008783378,0.6810935713539491
"frozenset({'HasSocialNet', 'HasDescription', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'label', 'URLLength', 'URLSimilarityIndex'})",0.2853463322055343,0.5732005580628216,0.28521077038652065,0.999524921810048,1.7437612503170352,0.12165009352512912,898.3772586578556,0.5968303482405075
"frozenset({'HasSocialNet', 'URLLength', 'HasDescription', 'NoOfImage'})","frozenset({'label', 'URLSimilarityIndex', 'HasCopyrightInfo'})",0.3426212007388119,0.4632147355697268,0.28521077038652065,0.8324376009759636,1.797087909891542,0.12650358148570962,3.20349474319279,0.6747163055008287
"frozenset({'HasSocialNet', 'URLLength', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'label', 'URLSimilarityIndex', 'NoOfImage'})",0.2869335351698194,0.5676594687106377,0.28521077038652065,0.9939959448020632,1.751042657774725,0.1223302322567559,72.00808737366879,0.601503094986402
"frozenset({'HasSocialNet', 'URLLength', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'label', 'HasDescription', 'URLSimilarityIndex'})",0.37248998819482493,0.422275066227597,0.28521077038652065,0.7656870773056744,1.8132424538961198,0.12791753595243413,2.4656127674446613,0.7147324563828302
"frozenset({'label', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'HasSocialNet', 'URLLength', 'URLSimilarityIndex', 'NoOfImage'})",0.3475635587236855,0.45490592574601363,0.28521077038652065,0.8206003282791348,1.8038901712115711,0.12710204794974353,3.0384340674943875,0.6830435841381695
"frozenset({'HasSocialNet', 'label', 'HasDescription'})","frozenset({'URLLength', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage'})",0.34427618461260384,0.4770137990634938,0.28521077038652065,0.8284359567521452,1.7367127709483197,0.12098627963737776,3.048343878098977,0.6469180121043253
"frozenset({'HasSocialNet', 'label', 'HasCopyrightInfo'})","frozenset({'URLLength', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})",0.3737439350207014,0.4265000762535232,0.28521077038652065,0.7631181235642607,1.7892567107318467,0.12580895360089966,2.4210375752492586,0.7043583763096962
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'HasSocialNet', 'label', 'URLLength', 'NoOfImage'})",0.3526075880728193,0.45327353550872396,0.28521077038652065,0.8088616922436165,1.7844891194360246,0.12538308229355008,2.860370958123735,0.6790557256613259
"frozenset({'HasSocialNet', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'label', 'URLLength', 'HasCopyrightInfo', 'NoOfImage'})",0.34466592484226816,0.4588993509977915,0.28521077038652065,0.8274991805965258,1.8032258681501345,0.12704380116535022,3.136800456214591,0.6797117966360212
"frozenset({'HasSocialNet', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'label', 'URLLength', 'HasDescription', 'NoOfImage'})",0.3744443377522721,0.41802181415604295,0.28521077038652065,0.7616907017438002,1.8221314676641955,0.12868486901885778,2.4421127925033295,0.7212662380318879
"frozenset({'HasDescription', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'HasSocialNet', 'label', 'URLLength', 'URLSimilarityIndex'})",0.3477499562248293,0.4558096712061048,0.28521077038652065,0.8201604781860118,1.7993485658516388,0.12670297717774387,3.0259774008783378,0.6810935713539491
"frozenset({'HasSocialNet', 'HasDescription', 'NoOfImage'})","frozenset({'label', 'URLLength', 'URLSimilarityIndex', 'HasCopyrightInfo'})",0.3426212007388119,0.4632147355697268,0.28521077038652065,0.8324376009759636,1.797087909891542,0.12650358148570962,3.20349474319279,0.6747163055008287
"frozenset({'URLLength', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'HasSocialNet', 'label', 'URLSimilarityIndex', 'NoOfImage'})",0.3526075880728193,0.45327353550872396,0.28521077038652065,0.8088616922436165,1.7844891194360246,0.12538308229355008,2.860370958123735,0.6790557256613259
"frozenset({'HasSocialNet', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'label', 'URLLength', 'URLSimilarityIndex', 'NoOfImage'})",0.2869335351698194,0.5676594687106377,0.28521077038652065,0.9939959448020632,1.751042657774725,0.1223302322567559,72.00808737366879,0.601503094986402
"frozenset({'HasSocialNet', 'URLLength', 'HasDescription'})","frozenset({'label', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage'})",0.34466592484226816,0.4588993509977915,0.28521077038652065,0.8274991805965258,1.8032258681501345,0.12704380116535022,3.136800456214591,0.6797117966360212
"frozenset({'HasSocialNet', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'URLLength', 'label', 'HasDescription', 'URLSimilarityIndex'})",0.37248998819482493,0.422275066227597,0.28521077038652065,0.7656870773056744,1.8132424538961198,0.12791753595243413,2.4656127674446613,0.7147324563828302
"frozenset({'HasSocialNet', 'URLLength', 'HasCopyrightInfo'})","frozenset({'label', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})",0.3744443377522721,0.41802181415604295,0.28521077038652065,0.7616907017438002,1.8221314676641955,0.12868486901885778,2.4421127925033295,0.7212662380318879
"frozenset({'HasDescription', 'HasCopyrightInfo'})","frozenset({'label', 'URLSimilarityIndex', 'NoOfImage', 'URLLength', 'HasSocialNet'})",0.3526075880728193,0.45327353550872396,0.28521077038652065,0.8088616922436165,1.7844891194360246,0.12538308229355008,2.860370958123735,0.6790557256613259
"frozenset({'HasSocialNet', 'HasDescription'})","frozenset({'label', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'URLLength'})",0.34466592484226816,0.4588993509977915,0.28521077038652065,0.8274991805965258,1.8032258681501345,0.12704380116535022,3.136800456214591,0.6797117966360212
"frozenset({'HasSocialNet', 'HasCopyrightInfo'})","frozenset({'label', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'URLLength'})",0.3744443377522721,0.41802181415604295,0.28521077038652065,0.7616907017438002,1.8221314676641955,0.12868486901885778,2.4421127925033295,0.7212662380318879
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength'})",frozenset({'HasSocialNet'}),0.3459142232590191,0.4579278246281935,0.28531809015990645,0.8248232393331264,1.8012079523729034,0.12691434239495258,3.094429725199924,0.6800591528499631
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'HasSocialNet'})",frozenset({'URLLength'}),0.28531809015990645,1.0,0.28531809015990645,1.0,1.0,0.0,inf,0.0
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'URLLength', 'HasSocialNet'})",frozenset({'IsHTTPS'}),0.28538022266028773,0.7819488141165041,0.28531809015990645,0.9997822816879106,1.278577655773452,0.06216536347839058,1001.5289195975923,0.3048906721350616
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'IsHTTPS', 'URLLength', 'HasSocialNet'})",frozenset({'HasCopyrightInfo'}),0.3423670223281613,0.4876610502651928,0.28531809015990645,0.8333690792404269,1.7089104794964374,0.11835902847518859,3.0746931445817682,0.6307953746333668
"frozenset({'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength', 'HasSocialNet'})",frozenset({'HasDescription'}),0.3720098734191515,0.4412085336165069,0.28531809015990645,0.7669637570033859,1.738324847701204,0.12118415941778027,2.3978736491714385,0.6763379094049646
"frozenset({'NoOfJS', 'HasDescription', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength', 'HasSocialNet'})",frozenset({'URLSimilarityIndex'}),0.28531809015990645,1.0,0.28531809015990645,1.0,1.0,0.0,inf,0.0
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength', 'HasSocialNet'})",frozenset({'NoOfJS'}),0.286860105851187,0.6637727983913331,0.28531809015990645,0.9946245028157367,1.498441191362812,0.09490815495223004,62.54811231098134,0.46644397755492945
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS'})","frozenset({'HasSocialNet', 'URLLength'})",0.3459142232590191,0.4579278246281935,0.28531809015990645,0.8248232393331264,1.8012079523729034,0.12691434239495258,3.094429725199924,0.6800591528499631
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'URLLength'})","frozenset({'IsHTTPS', 'HasSocialNet'})",0.34733762235866267,0.45719917985099495,0.28531809015990645,0.821443091083538,1.796685399460369,0.12651561408613127,3.0399317698927844,0.6794010922919593
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'HasSocialNet'})","frozenset({'IsHTTPS', 'URLLength'})",0.28538022266028773,0.7819488141165041,0.28531809015990645,0.9997822816879106,1.278577655773452,0.06216536347839058,1001.5289195975923,0.3048906721350616
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'IsHTTPS', 'HasSocialNet'})","frozenset({'URLLength', 'HasCopyrightInfo'})",0.3423670223281613,0.4876610502651928,0.28531809015990645,0.8333690792404269,1.7089104794964374,0.11835902847518859,3.0746931445817682,0.6307953746333668
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'URLLength', 'HasSocialNet'})","frozenset({'IsHTTPS', 'HasCopyrightInfo'})",0.3424856389197982,0.47774244384069225,0.28531809015990645,0.8330804499125903,1.7437857168713042,0.12169816404202113,3.128798010094207,0.6487083308030404
"frozenset({'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'HasSocialNet'})","frozenset({'URLLength', 'HasDescription'})",0.3720098734191515,0.4412085336165069,0.28531809015990645,0.7669637570033859,1.738324847701204,0.12118415941778027,2.3978736491714385,0.6763379094049646
"frozenset({'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo', 'URLLength', 'HasSocialNet'})","frozenset({'IsHTTPS', 'HasDescription'})",0.3722245129659231,0.43385430493501503,0.28531809015990645,0.7665214950150988,1.7667716703419882,0.12382688280730136,2.4248300506361264,0.691323433549255
"frozenset({'NoOfJS', 'HasDescription', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength'})","frozenset({'HasSocialNet', 'URLSimilarityIndex'})",0.3459142232590191,0.4579278246281935,0.28531809015990645,0.8248232393331264,1.8012079523729034,0.12691434239495258,3.094429725199924,0.6800591528499631
"frozenset({'NoOfJS', 'HasDescription', 'HasCopyrightInfo', 'IsHTTPS', 'HasSocialNet'})","frozenset({'URLLength', 'URLSimilarityIndex'})",0.28531809015990645,1.0,0.28531809015990645,1.0,1.0,0.0,inf,0.0
"frozenset({'NoOfJS', 'HasDescription', 'HasCopyrightInfo', 'URLLength', 'HasSocialNet'})","frozenset({'IsHTTPS', 'URLSimilarityIndex'})",0.28538022266028773,0.7819488141165041,0.28531809015990645,0.9997822816879106,1.278577655773452,0.06216536347839058,1001.5289195975923,0.3048906721350616
"frozenset({'NoOfJS', 'HasDescription', 'IsHTTPS', 'URLLength', 'HasSocialNet'})","frozenset({'URLSimilarityIndex', 'HasCopyrightInfo'})",0.3423670223281613,0.4876610502651928,0.28531809015990645,0.8333690792404269,1.7089104794964374,0.11835902847518859,3.0746931445817682,0.6307953746333668
"frozenset({'NoOfJS', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength', 'HasSocialNet'})","frozenset({'HasDescription', 'URLSimilarityIndex'})",0.3720098734191515,0.4412085336165069,0.28531809015990645,0.7669637570033859,1.738324847701204,0.12118415941778027,2.3978736491714385,0.6763379094049646
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength'})","frozenset({'NoOfJS', 'HasSocialNet'})",0.35044989578685165,0.45396828983116905,0.28531809015990645,0.8141480239829797,1.793402848216032,0.12622495029803799,2.9379924920401463,0.6810880230397723
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'HasSocialNet'})","frozenset({'NoOfJS', 'URLLength'})",0.286860105851187,0.6637727983913331,0.28531809015990645,0.9946245028157367,1.498441191362812,0.09490815495223004,62.54811231098134,0.46644397755492945
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'URLLength', 'HasSocialNet'})","frozenset({'IsHTTPS', 'NoOfJS'})",0.2869335351698194,0.6266909924819675,0.28531809015990645,0.9943699679127542,1.5866989949458488,0.10549942822797281,66.30672822695337,0.5185501751945824
"frozenset({'HasDescription', 'URLSimilarityIndex', 'IsHTTPS', 'URLLength', 'HasSocialNet'})","frozenset({'NoOfJS', 'HasCopyrightInfo'})",0.3444738789319988,0.4761947797402861,0.28531809015990645,0.8282720624405601,1.7393556117778,0.12128142725560129,3.0502038730792416,0.6484477518810465
"frozenset({'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength', 'HasSocialNet'})","frozenset({'NoOfJS', 'HasDescription'})",0.3741732141142447,0.4321202433334651,0.28531809015990645,0.7625294366282229,1.764623269546256,0.1236302698279943,2.391369054771975,0.6923749733530167
"frozenset({'HasDescription', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength', 'HasSocialNet'})","frozenset({'NoOfJS', 'URLSimilarityIndex'})",0.286860105851187,0.6637727983913331,0.28531809015990645,0.9946245028157367,1.498441191362812,0.09490815495223004,62.54811231098134,0.46644397755492945
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'HasSocialNet', 'URLLength'})",0.34733762235866267,0.45719917985099495,0.28531809015990645,0.821443091083538,1.796685399460369,0.12651561408613127,3.0399317698927844,0.6794010922919593
"frozenset({'NoOfJS', 'HasSocialNet', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'IsHTTPS', 'URLLength', 'HasCopyrightInfo'})",0.3424856389197982,0.47774244384069225,0.28531809015990645,0.8330804499125903,1.7437857168713042,0.12169816404202113,3.128798010094207,0.6487083308030404
"frozenset({'NoOfJS', 'HasSocialNet', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'URLLength', 'HasDescription'})",0.3722245129659231,0.43385430493501503,0.28531809015990645,0.7665214950150988,1.7667716703419882,0.12382688280730136,2.4248300506361264,0.691323433549255
"frozenset({'IsHTTPS', 'NoOfJS', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'HasSocialNet', 'URLLength', 'URLSimilarityIndex'})",0.3459142232590191,0.4579278246281935,0.28531809015990645,0.8248232393331264,1.8012079523729034,0.12691434239495258,3.094429725199924,0.6800591528499631
"frozenset({'NoOfJS', 'URLLength', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'HasSocialNet', 'URLSimilarityIndex'})",0.34733762235866267,0.45719917985099495,0.28531809015990645,0.821443091083538,1.796685399460369,0.12651561408613127,3.0399317698927844,0.6794010922919593
"frozenset({'NoOfJS', 'HasSocialNet', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'URLLength', 'URLSimilarityIndex'})",0.28538022266028773,0.7819488141165041,0.28531809015990645,0.9997822816879106,1.278577655773452,0.06216536347839058,1001.5289195975923,0.3048906721350616
"frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet', 'HasDescription'})","frozenset({'URLLength', 'URLSimilarityIndex', 'HasCopyrightInfo'})",0.3423670223281613,0.4876610502651928,0.28531809015990645,0.8333690792404269,1.7089104794964374,0.11835902847518859,3.0746931445817682,0.6307953746333668
"frozenset({'NoOfJS', 'HasSocialNet', 'URLLength', 'HasDescription'})","frozenset({'IsHTTPS', 'URLSimilarityIndex', 'HasCopyrightInfo'})",0.3424856389197982,0.47774244384069225,0.28531809015990645,0.8330804499125903,1.7437857168713042,0.12169816404202113,3.128798010094207,0.6487083308030404
"frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet', 'HasCopyrightInfo'})","frozenset({'URLLength', 'HasDescription', 'URLSimilarityIndex'})",0.3720098734191515,0.4412085336165069,0.28531809015990645,0.7669637570033859,1.738324847701204,0.12118415941778027,2.3978736491714385,0.6763379094049646
"frozenset({'NoOfJS', 'HasSocialNet', 'URLLength', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'HasDescription', 'URLSimilarityIndex'})",0.3722245129659231,0.43385430493501503,0.28531809015990645,0.7665214950150988,1.7667716703419882,0.12382688280730136,2.4248300506361264,0.691323433549255
"frozenset({'IsHTTPS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'NoOfJS', 'HasSocialNet', 'URLLength'})",0.35044989578685165,0.45396828983116905,0.28531809015990645,0.8141480239829797,1.793402848216032,0.12622495029803799,2.9379924920401463,0.6810880230397723
"frozenset({'URLLength', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet'})",0.3526075880728193,0.45353901073762576,0.28531809015990645,0.8091660526062858,1.7841156624879437,0.12539679348677973,2.863541821177954,0.6788745349087077
"frozenset({'HasSocialNet', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'NoOfJS', 'URLLength'})",0.2869335351698194,0.6266909924819675,0.28531809015990645,0.9943699679127542,1.5866989949458488,0.10549942822797281,66.30672822695337,0.5185501751945824
"frozenset({'IsHTTPS', 'HasSocialNet', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'NoOfJS', 'URLLength', 'HasCopyrightInfo'})",0.3444738789319988,0.4761947797402861,0.28531809015990645,0.8282720624405601,1.7393556117778,0.12128142725560129,3.0502038730792416,0.6484477518810465
"frozenset({'URLLength', 'HasSocialNet', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasCopyrightInfo'})",0.34466592484226816,0.46942798560785354,0.28531809015990645,0.8278105539167486,1.7634452552819837,0.12352225935353267,3.0813271455419033,0.6606222063013405
"frozenset({'IsHTTPS', 'HasSocialNet', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'NoOfJS', 'URLLength', 'HasDescription'})",0.3741732141142447,0.4321202433334651,0.28531809015990645,0.7625294366282229,1.764623269546256,0.1236302698279943,2.391369054771975,0.6923749733530167
"frozenset({'HasSocialNet', 'URLLength', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasDescription'})",0.3744443377522721,0.4267599030732994,0.28531809015990645,0.7619773124962287,1.7854941549308418,0.12552026087440102,2.4083422590446046,0.7032642896950095
"frozenset({'IsHTTPS', 'URLLength', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'NoOfJS', 'HasSocialNet', 'URLSimilarityIndex'})",0.35044989578685165,0.45396828983116905,0.28531809015990645,0.8141480239829797,1.793402848216032,0.12622495029803799,2.9379924920401463,0.6810880230397723
"frozenset({'IsHTTPS', 'HasSocialNet', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'NoOfJS', 'URLLength', 'URLSimilarityIndex'})",0.286860105851187,0.6637727983913331,0.28531809015990645,0.9946245028157367,1.498441191362812,0.09490815495223004,62.54811231098134,0.46644397755492945
"frozenset({'HasSocialNet', 'URLLength', 'HasDescription', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'NoOfJS', 'URLSimilarityIndex'})",0.2869335351698194,0.6266909924819675,0.28531809015990645,0.9943699679127542,1.5866989949458488,0.10549942822797281,66.30672822695337,0.5185501751945824
"frozenset({'IsHTTPS', 'HasSocialNet', 'URLLength', 'HasDescription'})","frozenset({'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo'})",0.3444738789319988,0.4761947797402861,0.28531809015990645,0.8282720624405601,1.7393556117778,0.12128142725560129,3.0502038730792416,0.6484477518810465
"frozenset({'IsHTTPS', 'HasSocialNet', 'URLLength', 'HasCopyrightInfo'})","frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex'})",0.3741732141142447,0.4321202433334651,0.28531809015990645,0.7625294366282229,1.764623269546256,0.1236302698279943,2.391369054771975,0.6923749733530167
